date,open,high,low,close,volume,adjrate
1972-06-01,0.259655,0.263707,0.248974,0.263707,992000,0.011786
1972-06-02,0.2696,0.281386,0.2696,0.279913,787200,0.011786
1972-06-05,0.276965,0.276965,0.271073,0.274018,334400,0.011786
1972-06-06,0.274018,0.276965,0.272545,0.274018,324800,0.011786
1972-06-07,0.274018,0.275493,0.2696,0.2696,440000,0.011786
1972-06-08,0.2696,0.271073,0.26518,0.266653,502400,0.011786
1972-06-09,0.266652,0.274018,0.266652,0.268127,275200,0.011786
1972-06-12,0.268127,0.272546,0.268127,0.271073,171200,0.011786
1972-06-13,0.271073,0.276966,0.268128,0.276966,272000,0.011786
1972-06-14,0.276966,0.285804,0.276966,0.281386,484800,0.011786
1972-06-15,0.281386,0.287279,0.279913,0.279913,486400,0.011786
1972-06-16,0.279913,0.281386,0.268127,0.268127,566400,0.011786
1972-06-19,0.268127,0.272545,0.268127,0.268127,161600,0.011786
1972-06-20,0.271073,0.276966,0.271073,0.276966,353600,0.011786
1972-06-21,0.275493,0.275493,0.272546,0.275493,187200,0.011786
1972-06-22,0.275493,0.279913,0.272545,0.278438,144000,0.011786
1972-06-23,0.278438,0.279913,0.274018,0.274018,140800,0.011786
1972-06-26,0.274019,0.275493,0.2696,0.272546,128000,0.011786
1972-06-27,0.272546,0.276966,0.2696,0.271073,228800,0.011786
1972-06-28,0.2696,0.2696,0.263707,0.266653,174400,0.011786
1972-06-29,0.266653,0.266653,0.263707,0.26518,84800,0.011786
1972-06-30,0.26518,0.268127,0.26518,0.268127,140800,0.011786
1972-07-03,0.268128,0.268128,0.26518,0.266653,70400,0.011786
1972-07-05,0.266652,0.2696,0.263707,0.268127,163200,0.011786
1972-07-06,0.268127,0.275493,0.26518,0.268127,452800,0.011786
1972-07-07,0.268128,0.272546,0.266653,0.272546,120000,0.011786
1972-07-10,0.272545,0.272545,0.26518,0.268127,113600,0.011786
1972-07-11,0.268127,0.2696,0.26518,0.2696,251200,0.011786
1972-07-12,0.2696,0.276965,0.2696,0.274018,220800,0.011786
1972-07-13,0.272546,0.272546,0.268127,0.2696,283200,0.011786
1972-07-14,0.2696,0.271073,0.266653,0.2696,126400,0.011786
1972-07-17,0.269599,0.269599,0.254866,0.256341,580800,0.011786
1972-07-18,0.256342,0.256342,0.244556,0.248974,984000,0.011786
1972-07-19,0.248974,0.251921,0.244556,0.247501,233600,0.011786
1972-07-20,0.246029,0.246029,0.237189,0.240136,214400,0.011786
1972-07-21,0.240136,0.243081,0.238661,0.243081,235200,0.011786
1972-07-24,0.243081,0.247501,0.241608,0.247501,313600,0.011786
1972-07-25,0.247501,0.251921,0.247501,0.247501,320000,0.011786
1972-07-26,0.247501,0.248974,0.237188,0.241608,198400,0.011786
1972-07-27,0.241608,0.241608,0.235715,0.235715,156800,0.011786
1972-07-28,0.235715,0.237188,0.229822,0.237188,553600,0.011786
1972-07-31,0.237188,0.240135,0.234243,0.237188,198400,0.011786
1972-08-01,0.237188,0.240136,0.237188,0.238661,188800,0.011786
1972-08-02,0.240135,0.251921,0.240135,0.251921,294400,0.011786
1972-08-03,0.251921,0.257814,0.248974,0.257814,635200,0.011786
1972-08-04,0.257814,0.257814,0.253394,0.254867,99200,0.011786
1972-08-07,0.254866,0.256341,0.247501,0.251921,169600,0.011786
1972-08-08,0.248974,0.248974,0.238661,0.243081,420800,0.011786
