date,open,high,low,close,volume,adjrate
1994-11-16,4.359814,4.393875,4.359814,4.359814,8343900,0.272488
1994-11-17,4.359814,4.427936,4.325753,4.427936,4872000,0.272488
1994-11-18,4.461997,4.530119,4.427936,4.496058,1468800,0.272488
1994-11-21,4.530119,4.530119,4.393875,4.393875,348600,0.272488
1994-11-22,4.359814,4.393875,4.189509,4.189509,709800,0.272488
1994-11-23,4.155448,4.22357,4.121387,4.155448,906600,0.272488
1994-11-25,4.155448,4.22357,4.155448,4.22357,132600,0.272488
1994-11-28,4.257631,4.257631,4.155448,4.155448,280500,0.272488
1994-11-29,4.155448,4.189509,4.155448,4.189509,187500,0.272488
1994-11-30,4.155448,4.189509,4.155448,4.155448,130800,0.272488
1994-12-01,4.189508,4.189508,4.019203,4.019203,794400,0.272488
1994-12-02,4.019203,4.019203,3.985142,4.019203,54600,0.272488
1994-12-05,4.019203,4.019203,3.985142,4.019203,19800,0.272488
1994-12-06,4.019203,4.019203,3.985142,3.985142,91200,0.272488
1994-12-07,4.019204,4.019204,3.951082,3.951082,77700,0.272488
1994-12-08,3.951081,3.985142,3.91702,3.91702,169200,0.272488
1994-12-09,3.882959,3.882959,3.780776,3.814837,272100,0.272488
1994-12-12,3.882959,3.985142,3.848898,3.882959,284400,0.272488
1994-12-13,3.882959,3.882959,3.848898,3.848898,146100,0.272488
1994-12-14,3.882959,3.951081,3.882959,3.91702,442200,0.272488
1994-12-15,3.917021,3.985143,3.917021,3.951082,274200,0.272488
1994-12-16,3.985143,4.189509,3.985143,4.189509,442500,0.272488
1994-12-19,4.155448,4.155448,4.087326,4.121387,47400,0.272488
1994-12-20,4.121387,4.189509,4.121387,4.121387,128400,0.272488
1994-12-21,4.155448,4.22357,4.155448,4.22357,96600,0.272488
1994-12-22,4.22357,4.257631,4.155448,4.257631,248400,0.272488
1994-12-23,4.291692,4.359814,4.291692,4.359814,189600,0.272488
1994-12-27,4.359814,4.427936,4.325753,4.393875,113700,0.272488
1994-12-28,4.359814,4.393875,4.359814,4.393875,62100,0.272488
1994-12-29,4.393875,4.393875,4.359814,4.359814,190800,0.272488
1994-12-30,4.359814,4.359814,4.359814,4.359814,15900,0.272488
1995-01-03,4.393875,4.393875,4.291692,4.359814,93300,0.272488
1995-01-04,4.359814,4.393875,4.325753,4.393875,45300,0.272488
1995-01-05,4.393875,4.427936,4.325753,4.393875,54300,0.272488
1995-01-06,4.325753,4.325753,4.257631,4.291692,294000,0.272488
1995-01-09,4.325753,4.325753,4.291692,4.291692,24000,0.272488
1995-01-10,4.291692,4.325753,4.291692,4.325753,19200,0.272488
1995-01-11,4.291692,4.291692,4.291692,4.291692,10800,0.272488
1995-01-12,4.291692,4.291692,4.291692,4.291692,76200,0.272488
1995-01-13,4.291692,4.291692,4.22357,4.291692,84600,0.272488
1995-01-16,4.325753,4.393875,4.325753,4.359814,834300,0.272488
1995-01-17,4.359814,4.359814,4.359814,4.359814,186300,0.272488
1995-01-18,4.359814,4.359814,4.257631,4.291692,60900,0.272488
1995-01-19,4.291692,4.291692,4.257631,4.257631,48600,0.272488
1995-01-20,4.257631,4.257631,4.22357,4.22357,43500,0.272488
1995-01-23,4.257631,4.257631,4.189509,4.22357,115200,0.272488
1995-01-24,4.257631,4.257631,4.257631,4.257631,35100,0.272488
1995-01-25,4.257631,4.461997,4.257631,4.393875,83100,0.272488
1995-01-26,4.393875,4.427936,4.359814,4.359814,92100,0.272488
1995-01-27,4.393875,4.393875,4.359814,4.393875,24300,0.272488
1995-01-30,4.393875,4.393875,4.359814,4.393875,70800,0.272488
1995-01-31,4.393875,4.410906,4.359814,4.410906,354000,0.272488
1995-02-01,4.427936,4.461997,4.393875,4.461997,133200,0.272488
1995-02-02,4.461997,4.598241,4.461997,4.56418,306600,0.272488
1995-02-03,4.530119,4.56418,4.496058,4.56418,278700,0.272488
1995-02-06,4.56418,4.598241,4.530119,4.56418,227100,0.272488
1995-02-07,4.56418,4.56418,4.496058,4.530119,361500,0.272488
1995-02-08,4.530119,4.666363,4.496058,4.632302,494400,0.272488
1995-02-09,4.700424,4.836668,4.700424,4.734485,214200,0.272488
1995-02-10,4.768547,4.768547,4.632303,4.666364,137400,0.272488
1995-02-13,4.666363,4.666363,4.56418,4.598241,516300,0.272488
1995-02-14,4.56418,4.56418,4.427936,4.461997,1084800,0.272488
1995-02-15,4.461998,4.666364,4.461998,4.666364,870000,0.272488
1995-02-16,4.666363,4.666363,4.598241,4.632302,347700,0.272488
1995-02-17,4.632302,4.632302,4.598241,4.632302,154200,0.272488
1995-02-21,4.632303,4.666364,4.598242,4.666364,644400,0.272488
1995-02-22,4.666363,4.768546,4.666363,4.734485,874800,0.272488
1995-02-23,4.768546,4.802607,4.734485,4.734485,1391700,0.272488
1995-02-24,4.734486,4.734486,4.632303,4.666364,830700,0.272488
1995-02-27,4.632302,4.666363,4.598241,4.632302,310500,0.272488
1995-02-28,4.700425,4.972913,4.700425,4.972913,3169500,0.272488
1995-03-01,5.006974,5.313523,4.972913,5.279462,3259200,0.272488
1995-03-02,5.313523,5.449767,5.279462,5.415706,2352900,0.272488
1995-03-03,5.415706,5.415706,5.279462,5.279462,1156800,0.272488
1995-03-06,5.177279,5.245401,5.109157,5.143218,1407900,0.272488
1995-03-07,5.109157,5.177279,5.109157,5.177279,1043100,0.272488
1995-03-08,5.21134,5.279462,5.21134,5.21134,774300,0.272488
1995-03-09,5.21134,5.21134,5.177279,5.21134,480000,0.272488
1995-03-10,5.177279,5.21134,5.109157,5.143218,770400,0.272488
1995-03-13,5.177279,5.177279,5.143218,5.143218,583200,0.272488
1995-03-14,5.21134,5.279462,5.143218,5.279462,1176600,0.272488
1995-03-15,5.279462,5.347584,5.245401,5.279462,1154700,0.272488
