date,open,high,low,close,volume,adjrate
1980-03-17,0.407103,0.419077,0.407103,0.407103,279200,0.047894
1980-03-18,0.407103,0.41309,0.407103,0.407103,262400,0.047894
1980-03-19,0.407103,0.419077,0.407103,0.41309,280000,0.047894
1980-03-20,0.41309,0.419077,0.407103,0.407103,212800,0.047894
1980-03-21,0.407102,0.419076,0.407102,0.419076,152800,0.047894
1980-03-24,0.41309,0.41309,0.395129,0.401116,159200,0.047894
1980-03-25,0.401116,0.407103,0.395129,0.395129,221600,0.047894
1980-03-26,0.395129,0.407102,0.389142,0.389142,159200,0.047894
1980-03-27,0.389142,0.389142,0.377168,0.383155,475200,0.047894
1980-03-28,0.383155,0.395129,0.383155,0.389142,207200,0.047894
1980-03-31,0.395129,0.407103,0.395129,0.401116,211200,0.047894
1980-04-01,0.401116,0.41309,0.39513,0.41309,175200,0.047894
1980-04-02,0.41309,0.419077,0.401116,0.407103,148800,0.047894
1980-04-03,0.407103,0.407103,0.395129,0.395129,113600,0.047894
1980-04-07,0.395129,0.401116,0.389142,0.395129,162400,0.047894
1980-04-08,0.395129,0.407103,0.389142,0.401116,191200,0.047894
1980-04-09,0.401116,0.401116,0.389142,0.395129,144000,0.047894
1980-04-10,0.395129,0.407103,0.389142,0.395129,220800,0.047894
1980-04-11,0.395129,0.401116,0.395129,0.401116,218400,0.047894
1980-04-14,0.401116,0.407103,0.395129,0.401116,144800,0.047894
1980-04-15,0.401116,0.407103,0.395129,0.401116,203200,0.047894
1980-04-16,0.401116,0.407103,0.395129,0.401116,165600,0.047894
1980-04-17,0.401116,0.401116,0.389142,0.401116,158400,0.047894
1980-04-18,0.407103,0.41309,0.407103,0.407103,191200,0.047894
1980-04-21,0.407103,0.419077,0.407103,0.41309,160800,0.047894
1980-04-22,0.41309,0.437037,0.401116,0.437037,620000,0.047894
1980-04-23,0.437036,0.443023,0.419076,0.419076,1064800,0.047894
1980-04-24,0.425064,0.443024,0.425064,0.443024,150400,0.047894
1980-04-25,0.43105,0.43105,0.419076,0.425063,112000,0.047894
1980-04-28,0.425063,0.43105,0.419076,0.43105,134400,0.047894
1980-04-29,0.43105,0.43105,0.419076,0.425063,132800,0.047894
1980-04-30,0.425063,0.425063,0.413089,0.425063,651200,0.047894
1980-05-01,0.425064,0.425064,0.41309,0.41309,226400,0.047894
1980-05-02,0.41309,0.425064,0.41309,0.41309,165600,0.047894
1980-05-05,0.413089,0.454997,0.413089,0.454997,2292000,0.047894
1980-05-06,0.454997,0.460984,0.443023,0.44901,234400,0.047894
1980-05-07,0.44901,0.44901,0.443023,0.44901,332800,0.047894
1980-05-08,0.449011,0.460984,0.443024,0.443024,240000,0.047894
1980-05-09,0.443024,0.454998,0.443024,0.443024,99200,0.047894
1980-05-12,0.443023,0.460984,0.443023,0.454997,200800,0.047894
1980-05-13,0.454998,0.472958,0.454998,0.472958,270400,0.047894
1980-05-14,0.472957,0.478944,0.46697,0.478944,196800,0.047894
1980-05-15,0.478944,0.478944,0.472957,0.478944,194400,0.047894
1980-05-16,0.478944,0.478944,0.472957,0.478944,266400,0.047894
1980-05-19,0.478945,0.478945,0.466971,0.472958,263200,0.047894
1980-05-20,0.472958,0.472958,0.454998,0.472958,194400,0.047894
1980-05-21,0.472958,0.472958,0.454998,0.472958,204800,0.047894
1980-05-22,0.472958,0.502892,0.466971,0.490918,530400,0.047894
1980-05-23,0.490918,0.490918,0.472957,0.478944,169600,0.047894
1980-05-27,0.478944,0.484931,0.472957,0.478944,177600,0.047894
1980-05-28,0.478944,0.484931,0.472957,0.478944,243200,0.047894
1980-05-29,0.478945,0.484931,0.466971,0.466971,232000,0.047894
1980-05-30,0.46697,0.478944,0.460984,0.478944,243200,0.047894
1980-06-02,0.478945,0.478945,0.466971,0.472958,176800,0.047894
1980-06-03,0.472958,0.472958,0.466971,0.466971,112800,0.047894
1980-06-04,0.466971,0.466971,0.460984,0.466971,208800,0.047894
1980-06-05,0.466971,0.478945,0.460984,0.466971,212800,0.047894
1980-06-06,0.466971,0.472958,0.460984,0.466971,133600,0.047894
1980-06-09,0.466971,0.478945,0.466971,0.472958,127200,0.047894
1980-06-10,0.472958,0.478945,0.460984,0.466971,210400,0.047894
1980-06-11,0.466971,0.466971,0.460984,0.460984,277600,0.047894
1980-06-12,0.460984,0.466971,0.454997,0.454997,310400,0.047894
1980-06-13,0.454997,0.466971,0.454997,0.454997,210400,0.047894
1980-06-16,0.454997,0.466971,0.454997,0.454997,174400,0.047894
1980-06-17,0.454997,0.466971,0.454997,0.454997,300000,0.047894
1980-06-18,0.454997,0.460984,0.454997,0.454997,350400,0.047894
1980-06-19,0.454997,0.460984,0.44901,0.44901,268000,0.047894
1980-06-20,0.44901,0.454997,0.437037,0.454997,474400,0.047894
1980-06-23,0.454997,0.454997,0.443023,0.44901,215200,0.047894
1980-06-24,0.449011,0.472958,0.443024,0.472958,4608800,0.047894
1980-06-25,0.490918,0.532826,0.490918,0.502892,1628000,0.047894
1980-06-26,0.502892,0.514865,0.490918,0.496905,359200,0.047894
1980-06-27,0.496905,0.502892,0.484931,0.496905,155200,0.047894
1980-06-30,0.496905,0.502891,0.478944,0.484931,209600,0.047894
1980-07-01,0.484932,0.508879,0.484932,0.502892,350400,0.047894
1980-07-02,0.502891,0.514865,0.502891,0.508878,559200,0.047894
1980-07-03,0.508879,0.508879,0.490918,0.502892,640800,0.047894
1980-07-07,0.502891,0.514865,0.496904,0.508878,253600,0.047894
1980-07-08,0.508878,0.514865,0.490918,0.490918,227200,0.047894
1980-07-09,0.490918,0.496905,0.490918,0.490918,289600,0.047894
1980-07-10,0.490918,0.502892,0.484932,0.502892,973600,0.047894
1980-07-11,0.502891,0.508878,0.490918,0.508878,572000,0.047894
1980-07-14,0.508878,0.514865,0.478944,0.514865,1366400,0.047894
1980-07-15,0.514865,0.514865,0.490918,0.490918,565600,0.047894
