sym,date,open,high,low,close,volume,adjclose,feat_0,feat_1,feat_2,close_shift,label1,label2,label3,label5,label6,label8,label10,label20,label30,label60
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\IPG,2016-05-13,23.84,24.02,23.780001,23.799999,5818100.0,23.799999,36.3553196369,12.3333472207,30.3534455017,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-02,48.110001,48.720001,48.110001,48.459999,1504000.0,48.459999,21.963442222,34.4161813981,21.4270086592,,0.98493605004,0.969046635762,0.962443251392,0.955633552531,0.970284790967,0.969665764954,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-03,48.189999,48.380001,47.560001,47.73,1456100.0,47.73,22.4460732943,36.1625615097,20.0252626417,,0.983867567568,0.97716318877,0.979258369998,0.985124659543,0.982820029332,0.970458830924,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-04,47.389999,47.529999,46.790001,46.959999,1939100.0,46.959999,23.3874974425,39.2984217381,18.6527357741,,0.993185689804,0.995315225624,0.986158475003,0.998935285327,1.00063890547,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-05,46.970001,47.330002,46.59,46.639999,1380300.0,46.639999,24.3829990235,38.6245228807,17.6283924764,,1.0021441467,0.992924571032,1.00814753448,1.00750435265,0.993138957829,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-06,46.57,46.82,46.0,46.740002,1232900.0,46.740002,25.6536300829,40.674237836,16.5441812179,,0.990800150158,1.00599054318,1.00363709869,0.991014078262,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-09,46.740002,46.799999,46.049999,46.310001,1364700.0,46.310001,26.8335017809,38.3509176986,15.5991744661,,1.01533143996,1.0129561431,1.01468367492,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-10,46.459999,47.130001,46.25,47.02,1702000.0,47.02,27.4439607377,35.7692183324,17.0735022665,,0.99766056997,0.999362016163,0.985112717992,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-11,46.950001,47.25,46.75,46.91,2404200.0,46.91,27.8332328587,34.3541399074,17.3475159281,,1.00170543594,0.987422724366,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-12,47.009998,47.310001,46.549999,46.990002,1191400.0,46.990002,28.3476549112,33.8652481651,16.2924334063,,0.985741605204,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AME,2016-05-13,46.790001,47.07,46.029999,46.32,1487300.0,46.32,29.2059325284,35.192443446,14.9522637289,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-02,12.26,12.33,12.02,12.12,11952800.0,12.12,22.9596219265,23.9447980898,17.4824440338,,0.966171617162,0.956270627063,0.944719471947,0.943069306931,0.957920792079,0.953795379538,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-03,12.05,12.11,11.61,11.71,16152900.0,11.71,23.5787537579,30.0288031522,15.5981525396,,0.98975234842,0.97779675491,0.98975234842,0.99146029035,0.99829205807,0.982066609735,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-04,11.65,11.8,11.52,11.59,8632100.0,11.59,24.363489748,30.1554529995,14.6636902948,,0.987920621225,1.0,0.986194995686,1.0086281277,0.997411561691,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-05,11.67,11.74,11.4,11.45,8973100.0,11.45,25.3637644645,30.5287787581,13.5983681385,,1.01222707424,0.998253275109,1.01397379913,1.0096069869,1.00436681223,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-06,11.4,11.64,11.37,11.59,8438300.0,11.59,26.3604019764,29.3929149666,12.8029124601,,0.986194995686,1.00172562554,1.0086281277,0.992234685073,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-09,11.58,11.63,11.38,11.43,9495400.0,11.43,27.2858510946,27.7729270562,12.0972810715,,1.0157480315,1.02274715661,1.0113735783,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-10,11.48,11.72,11.41,11.61,14855000.0,11.61,27.639010803,25.8689803216,13.2582423947,,1.00689061154,0.995693367786,0.99052540913,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-11,11.62,11.76,11.53,11.69,14061100.0,11.69,27.7424571719,24.5255864369,13.4728751357,,0.988879384089,0.98374679213,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-12,11.78,11.8,11.45,11.56,12098300.0,11.56,28.0851859864,24.3947317781,12.4162086113,,0.994809688581,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\HPQ,2016-05-13,11.53,11.69,11.43,11.5,7586400.0,11.5,28.4657939054,23.4086367601,11.6831676233,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-02,91.07,92.449997,90.82,92.059998,1407300.0,92.059998,14.8800382187,18.610060633,34.4120913911,,0.9998914295,1.00738648723,1.00999353704,1.03074083273,1.03660658346,1.03801868429,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-03,91.889999,92.650002,91.650002,92.050003,1106400.0,92.050003,16.0462282504,17.6548433764,33.6723731783,,1.00749587156,1.01010320445,1.02064089015,1.03671914057,1.02954909192,1.03107008046,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-04,91.760002,92.980003,91.400002,92.739998,846200.0,92.739998,17.2977580668,16.2367779516,32.6453612349,,1.00258793406,1.01304721831,1.0231831038,1.02188914216,1.03040759177,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-05,92.639999,93.57,92.629997,92.980003,980000.0,92.980003,18.754011027,15.4420927654,34.1195440358,,1.01043228618,1.02054200837,1.02634971952,1.0277478481,1.02075716216,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-06,92.830002,94.120003,92.589996,93.949997,922000.0,93.949997,20.3669907924,14.221969081,34.2639953189,,1.01000534359,1.01575309257,1.00872804711,1.010218276,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-09,93.949997,95.010002,93.949997,94.889999,1089400.0,94.889999,22.2529017909,13.430233017,37.0306673085,,1.00569081047,0.998735356716,1.00706079679,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-10,95.050003,95.779999,94.669998,95.43,1210400.0,95.43,24.306176946,12.6368899333,38.9409410609,,0.993083904433,1.0013622341,0.994551021691,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-11,95.400002,95.739998,94.660004,94.769997,596700.0,94.769997,26.2008255353,11.9542505145,36.6711559234,,1.00833598211,1.00147733465,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-12,94.919998,95.559998,94.389999,95.559998,1124600.0,95.559998,27.623305994,12.6624919506,34.3361965789,,0.993198053437,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\DPS,2016-05-13,95.419998,95.830002,94.5,94.910004,801700.0,94.910004,29.0695502422,11.746846183,33.3212898642,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-02,33.16,33.48,32.209999,33.34,2476200.0,33.012065,19.6934522754,19.392990901,24.0524771088,,0.949910017996,0.963107408518,0.923515326935,0.912117576485,0.914817036593,0.835332933413,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-03,32.950001,33.029999,31.190001,31.67,3431500.0,31.358491,18.3568208202,22.132847626,21.7029882026,,1.01389330597,0.972213482791,0.978844332176,0.963056520366,0.930217840227,0.873065993053,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-04,31.15,32.200001,30.799999,32.110001,5003600.0,31.794164,17.410705452,22.4998290734,20.3116465077,,0.958891312398,0.965431299737,0.947056962097,0.917471133059,0.867331022506,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-05,31.0,32.040001,30.030001,30.790001,7510900.0,30.487148,17.0843492953,23.8505700227,18.4220401069,,1.00682036353,0.98765829855,0.990581325411,0.904514423368,0.898018808119,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-06,30.49,31.76,30.450001,31.0,2945400.0,30.695082,16.7813042926,22.4349593717,17.3286307601,,0.980967741935,0.983870967742,0.950322548387,0.891935483871,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-09,30.98,31.15,30.32,30.41,2339800.0,30.110885,16.5976577184,22.1713720505,16.6541652596,,1.00295955278,0.968760243341,0.915817165406,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-10,30.389999,30.809999,28.879999,30.5,5296000.0,30.2,17.3938310997,26.8286386332,15.1750887744,,0.965901606557,0.913114754098,0.906557377049,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-11,30.049999,30.290001,29.120001,29.459999,3785100.0,29.459999,18.1331349538,25.1113475028,14.2037370144,,0.945349658702,0.938560792212,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-12,30.290001,30.42,27.58,27.85,5469800.0,27.85,19.664227097,28.7284262488,12.4390889071,,0.992818671454,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CF,2016-05-13,27.92,28.26,27.15,27.65,4663400.0,27.65,21.2884018535,29.2258834307,11.8209349664,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-02,96.089996,97.940002,95.110001,97.82,1436300.0,97.045945,19.9435815818,21.7686792846,24.8303498592,,0.9769985688,0.968922500511,0.952463688407,0.950010222858,0.973420578614,0.974647270497,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-03,95.839996,96.129997,94.010002,95.57,1404600.0,94.813749,18.6078617774,22.5730045268,22.0185071524,,0.991733797217,0.974887496076,0.97572459977,0.99633777336,0.99581456524,0.981793470754,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-04,94.599998,95.769997,93.709999,94.779999,980800.0,94.03,17.5162556693,22.0775299965,20.6564639067,,0.983013283214,0.983857364253,0.980481124504,1.00411478164,1.00590838791,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-05,94.370003,95.050003,93.040001,93.169998,1524600.0,93.169998,16.8358375667,22.764501818,19.395729735,,1.00085866697,0.997424084951,1.02200282327,1.02329073786,1.00708386835,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-06,92.330002,93.379997,91.900002,93.25,1713300.0,93.25,16.7379273212,25.2694103627,18.5003722768,,0.996568364611,1.02112601609,1.02058979088,1.00621986059,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-09,93.040001,93.400002,92.550003,92.93,1096700.0,92.93,16.6343680946,24.5679516242,18.052148835,,1.02464221457,1.0241041429,1.02593345529,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-10,93.68,95.489998,93.550003,95.220001,1291800.0,95.220001,15.5655159909,22.5386748075,23.304456183,,0.999474868731,1.00126018692,0.985402237078,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-11,94.870003,96.080002,94.779999,95.169998,1213700.0,95.169998,14.8736557554,21.5645767098,24.2587464845,,1.00178625621,0.985919974486,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-12,95.870003,96.709999,94.309998,95.339996,1060300.0,95.339996,14.5466093462,19.8582324376,24.4162980154,,0.984162008985,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMP,2016-05-13,95.230003,96.449997,93.480003,93.830002,1345300.0,93.830002,13.7512660097,20.6297471512,22.0871638463,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-02,117.529999,119.43,116.970001,118.949997,1583400.0,118.949997,11.535946515,24.2822740754,21.4913719563,,0.994199285268,0.990500235153,1.02950821428,1.0332072728,1.05271125816,1.05405632755,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-03,118.010002,118.620003,117.559998,118.260002,1479400.0,118.260002,11.1474632749,22.9180609257,20.2839557095,,0.996279367558,1.03551494105,1.03458477871,1.05885336447,1.04650769412,1.05800778694,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-04,117.690002,118.669998,116.889999,117.82,1780100.0,117.82,11.2108735468,23.9767083362,18.8253874706,,1.03938209981,1.03844846376,1.04311663555,1.05041590562,1.06416565099,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-05,119.629997,122.620003,119.480003,122.459999,3160100.0,122.459999,11.8429374208,19.8347378694,29.7891806987,,0.999101739336,1.00359303449,1.0225379881,1.02384450452,1.02172141125,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-06,121.599998,122.629997,120.949997,122.349998,1922900.0,122.349998,12.4343074362,18.6221854011,28.0044522868,,1.00449533313,1.02345731955,1.01152434837,1.02264000854,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-09,121.800003,123.050003,121.5,122.900002,1230300.0,122.900002,13.1779742207,17.5558267389,27.9524952518,,1.01887712744,1.00699755888,1.02017896631,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-10,123.239998,125.279999,122.900002,125.220001,1631200.0,125.220001,14.7676433473,16.0372679978,33.6393561074,,0.988340528763,1.0012777192,0.999201421505,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-11,124.68,125.029999,123.57,123.760002,1714800.0,123.760002,16.2437646791,15.0643985012,31.5986903626,,1.01308981071,1.01098901889,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-12,124.029999,125.82,123.919998,125.379997,1725300.0,125.379997,17.9041710378,13.928363851,32.1077891928,,0.997926351841,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CB,2016-05-13,124.980003,125.839996,124.660004,125.120003,1502000.0,125.120003,19.4533655356,13.309223038,30.7558677137,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-02,697.630005,700.640015,691.0,698.210022,1644100.0,698.210022,21.6974079655,28.7048801392,15.4385961956,,0.991621379219,0.996405078815,1.00461175133,1.02103951753,1.0357628367,1.02162669616,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-03,696.869995,697.840027,692.0,692.359985,1531000.0,692.359985,22.2942108875,27.7756799301,14.9388363379,,1.00482411906,1.01310013316,1.02709574558,1.04451442699,1.03311859942,1.0266769201,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-04,690.48999,699.75,689.01001,695.700012,1688600.0,695.700012,23.0372901239,27.779325023,14.0893803613,,1.0082362813,1.02216470136,1.0247233171,1.02815863973,1.0253126142,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-05,697.700012,702.320007,695.719971,701.429993,1677400.0,701.429993,23.4067804338,26.7689246452,14.9889606916,,1.0138146388,1.01635235321,1.0310080838,1.01693683635,1.01340122905,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-06,698.380005,711.859985,698.106995,711.119995,1826100.0,711.119995,22.6593477961,24.7545038923,19.080996304,,1.00250313451,1.01695916032,1.00586396534,0.999592223532,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-09,712.0,718.710022,710.0,712.900024,1508400.0,712.900024,21.2850841041,23.5460128209,21.9888762071,,1.01441993078,1.00335243922,1.00057507923,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-10,716.75,723.5,715.719971,723.179993,1563100.0,723.179993,19.961505133,22.1300804056,23.3839830729,,0.989089832301,0.986351952356,0.982922680219,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-11,723.409973,724.47998,712.799988,715.289978,1686800.0,715.289978,18.6157316818,22.3212253657,21.8264723528,,0.997231919835,0.99376482107,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-12,717.059998,719.25,709.0,713.309998,1360700.0,713.309998,17.7206823466,23.1948252935,20.5339136073,,0.996523277387,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\GOOG,2016-05-13,711.929993,716.661987,709.26001,710.830017,1307300.0,710.830017,16.8895651068,22.1736226226,19.6298633653,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-02,105.0,105.769997,104.5,105.510002,2096400.0,105.510002,24.4013391153,22.1247027029,19.0808655633,,0.987205023463,1.0,1.00758218164,1.01080466286,1.01582786436,1.00995162525,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-03,104.419998,104.989998,103.150002,104.160004,1897000.0,104.160004,24.0828847261,25.685471476,17.1439996209,,1.01296080979,1.02064126265,1.02313744151,1.02899381609,1.01507295449,1.01478487846,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-04,103.650002,105.730003,103.260002,105.510002,1917300.0,105.510002,23.1523198042,23.0484534963,18.4597334645,,1.00758218164,1.01004642195,1.01080466286,1.00208511985,1.00995162525,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-05,105.610001,106.720001,105.610001,106.309998,2109600.0,106.309998,21.5230330812,21.8642335484,21.7150591529,,1.00244569659,1.00319823165,1.00818363293,1.00235161325,0.994262054261,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-06,106.059998,106.68,105.239998,106.57,1305800.0,106.57,20.2761692774,22.1008798233,20.3734734341,,1.00075069907,1.00572393732,0.992117884958,0.991836323543,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-09,106.629997,107.160004,106.239998,106.650002,1152900.0,106.650002,18.9062490946,21.1997240577,21.6701292643,,1.00496950764,0.991373661671,0.999156080653,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-10,106.870003,107.239998,106.550003,107.18,1152700.0,107.18,17.6965422258,20.523814857,21.3488542194,,0.986471384587,0.994215320022,0.986191425639,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-11,106.93,107.129997,105.699997,105.730003,1005900.0,105.730003,16.9600166202,23.055611656,19.8844120073,,1.00785013692,0.999716201654,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-12,106.260002,106.779999,105.589996,106.559998,1184100.0,106.559998,16.3596196253,22.281219672,18.7695486529,,0.991929419894,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\AMT,2016-05-13,106.339996,106.599998,105.370003,105.699997,1216100.0,105.699997,15.9750165615,22.023012094,17.6669667689,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-02,29.67,29.77,29.35,29.610001,3896000.0,29.610001,14.3861034686,25.9274239981,14.9961725324,,1.00202630861,0.993245491616,0.991556906736,1.00675440707,1.01823704768,1.06315430384,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-03,29.280001,29.870001,29.280001,29.67,4073600.0,29.67,14.9474309685,23.8254953916,15.1545137857,,0.99123693967,0.989551769464,1.00134812942,1.01617795753,1.00977414897,1.06268961914,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-04,29.52,29.68,29.370001,29.41,2308600.0,29.41,15.4686636469,22.7804990054,14.4898303497,,0.998299931996,1.01020057803,1.01360078205,1.01870108807,1.07038422305,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-05,29.469999,29.629999,29.34,29.360001,2596700.0,29.360001,16.0199596025,22.2542740491,13.8766633243,,1.0119209124,1.01532690683,1.02690732197,1.07220704795,1.07391007923,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-06,29.280001,29.709999,29.120001,29.709999,1872100.0,29.709999,17.0110224352,23.529879166,12.6992417133,,1.00336587019,1.0148098625,1.00841467548,1.06125890479,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-09,29.68,29.91,29.59,29.809999,2692900.0,29.809999,17.200508864,22.4188038222,15.0508365284,,1.01140560253,1.00503186867,1.05602150473,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-10,29.91,30.18,29.83,30.15,2389300.0,30.15,16.4982599512,21.173828326,18.2673950743,,0.99369814262,1.04411276949,1.04577117745,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-11,29.98,30.23,29.809999,29.959999,2915000.0,29.959999,15.6921819162,19.8277976572,17.862917556,,1.05073434749,1.05240327278,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-12,31.25,31.799999,31.110001,31.48,6883500.0,31.48,17.2380937755,15.253071878,33.4281990316,,1.0015883418,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CA,2016-05-13,31.41,31.82,31.35,31.530001,3543300.0,31.530001,18.6982802199,14.3427642804,31.6871660955,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-02,88.239998,89.480003,88.080002,89.129997,10273700.0,88.387163,23.3525182476,10.8302824545,28.0806635931,,0.98855608623,0.986648771008,0.987770716519,0.993717075969,1.0096488391,1.00605857756,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-03,88.400002,88.629997,87.360001,88.110001,10137400.0,87.375667,23.8482887745,13.6193195881,25.4567539802,,0.998070604948,0.99920553854,1.00453979112,1.02133693087,1.00794458055,1.00624223123,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-04,88.300003,88.739998,87.599998,87.940002,10601100.0,87.207086,24.3870786131,12.7903453672,24.4945879972,,1.00113712756,1.00648169192,1.00716395253,1.00989306323,1.01967245805,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-05,88.760002,88.970001,87.620003,88.040001,8721100.0,87.306251,25.0552556565,11.8690192046,23.9574165122,,1.00533849381,1.00601997949,1.02214898884,1.01851427739,1.00704228752,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-06,87.459999,88.68,87.459999,88.510002,7968400.0,87.772335,25.4366806644,11.9506498172,22.3879326011,,1.00067786689,1.01672122886,1.00338940225,1.00169474632,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-09,88.599998,88.760002,87.230003,88.57,11159500.0,87.831833,25.4435576333,12.2011537173,20.5681182373,,1.01603249407,1.00270969854,1.01241953257,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-10,88.900002,90.0,88.82,89.989998,12509100.0,89.239996,26.3965820972,11.2783914339,25.5706072687,,0.986887431645,0.99644404926,0.98522064641,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-11,89.160004,89.68,88.720001,88.809998,11660200.0,88.809998,27.1306422971,11.0487472229,23.8457570347,,1.00968359441,0.998311068535,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-12,89.800003,89.93,89.150002,89.669998,10720500.0,89.669998,27.9903396267,10.3835405464,23.753980115,,0.988736544859,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\XOM,2016-05-13,89.279999,89.660004,88.510002,88.660004,9544800.0,88.660004,27.8153997111,13.2019961491,22.2592058752,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-02,34.700001,34.75,33.939999,34.580002,7452900.0,34.580002,16.8653376944,20.022078384,18.9111323996,,0.986408300381,0.991324378755,1.0095430301,1.07432041213,1.05292070255,1.096298375,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-03,34.16,34.59,33.939999,34.110001,4282600.0,34.110001,15.8644897258,18.9310023739,17.8805958844,,1.00498381692,1.02345350268,1.11023154177,1.06742887519,1.087950745,1.1225447047,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-04,33.82,34.34,33.610001,34.279999,5762900.0,34.279999,15.4546988199,20.5556141182,16.7749883237,,1.01837809272,1.10472579069,1.083722377,1.08255548666,1.10589268104,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-05,34.34,35.209999,34.169998,34.91,9853800.0,34.91,15.0064864197,18.7745306377,22.5698292695,,1.08478942996,1.06416505299,1.04296763105,1.0859352621,1.09682042395,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-06,36.990002,38.0,36.66,37.869999,19054100.0,37.869999,17.0367898489,14.6992435315,37.2697660819,,0.980987667837,0.961447081105,0.979931396354,1.01109062612,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-09,37.790001,37.869999,36.82,37.150002,10814800.0,37.150002,18.9220716046,13.617552406,34.5271504409,,0.980080700938,0.998923257124,1.02045754937,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-10,37.23,37.27,36.060001,36.41,14271000.0,36.41,19.5820107849,17.7340936093,31.6378295804,,1.01922551497,1.04119747322,1.0516341939,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-11,36.610001,37.330002,36.459999,37.110001,10236300.0,37.110001,20.2408411339,16.5968606765,30.0272249039,,1.02155750413,1.03179735835,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-12,37.169998,37.990002,37.049999,37.91,7601200.0,37.91,21.3410736393,15.5029545454,32.6758562006,,1.01002376682,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\ATVI,2016-05-13,38.0,38.98,37.990002,38.290001,10198700.0,38.290001,22.9801725686,14.344006906,37.1498364103,,,,,,,,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CL,2016-05-02,71.470001,72.389999,71.419998,72.370003,4686500.0,72.370003,22.1194727122,15.8997416704,27.8272980591,,0.992814633433,0.993229156008,0.987563880576,0.991571079526,0.997650877533,1.00386899252,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CL,2016-05-03,72.0,72.449997,71.610001,71.849998,3596600.0,71.849998,22.5399695017,14.9714921552,26.6196990873,,1.00041752263,0.994711245503,0.99958249129,1.00487124579,1.00180939462,0.997494780724,,,,
C:\pythonwp\pytrade\strategy_mining\..\data\yeod\CL,2016-05-04,71.550003,72.0,71.110001,71.879997,3307400.0,71.879997,22.1756243759,17.5451402869,24.9571781405,,0.994296104381,0.99916531716,0.998330620409,1.0013912911,1.01071236828,,,,,
